customer_id,total_orders,total_revenue,avg_order_value,first_purchase,last_purchase,country,recency_days,revenue_bin,cum_revenue_pct
13371.0,2,2297.66,24.9745652173913,2010-03-17 15:29:00,2010-07-22 17:33:00,United Kingdom,504,"(-605.869, 12179.324]",0.8169918518328928
12599.0,13,2296.72,17.268571428571427,2010-05-11 10:42:00,2011-11-10 13:34:00,France,28,"(-605.869, 12179.324]",0.8171212924261941
16485.0,5,2294.68,15.825379310344827,2009-12-06 12:28:00,2011-09-23 15:50:00,United Kingdom,76,"(-605.869, 12179.324]",0.8172506180473568
12649.0,8,2294.65,19.446186440677966,2010-01-12 17:24:00,2011-08-24 14:41:00,Germany,106,"(-605.869, 12179.324]",0.8173799419777527
14901.0,12,2289.65,13.710479041916168,2010-07-29 11:11:00,2011-11-28 17:09:00,United Kingdom,10,"(-605.869, 12179.324]",0.8175089841136911
17047.0,6,2289.23,16.121338028169014,2009-12-08 08:48:00,2011-09-15 13:27:00,United Kingdom,84,"(-605.869, 12179.324]",0.817638002578895
17018.0,6,2287.7,61.82972972972973,2009-12-05 10:27:00,2011-10-30 11:42:00,United Kingdom,40,"(-605.869, 12179.324]",0.8177669348149949
12684.0,7,2283.63,21.748857142857144,2011-05-10 12:55:00,2011-12-02 09:53:00,France,7,"(-605.869, 12179.324]",0.8178956376704064
18051.0,7,2282.28,41.496,2009-12-09 12:17:00,2010-03-15 13:58:00,United Kingdom,633,"(-605.869, 12179.324]",0.8180242644413143
13655.0,6,2280.51,19.163949579831936,2010-04-27 09:59:00,2011-08-17 14:25:00,United Kingdom,113,"(-605.869, 12179.324]",0.8181527914569843
14462.0,12,2270.01,7.854705882352942,2010-10-03 14:13:00,2011-10-04 15:55:00,United Kingdom,65,"(-605.869, 12179.324]",0.8182807267042934
13748.0,9,2268.35,38.44661016949152,2009-12-01 16:44:00,2011-09-05 09:45:00,United Kingdom,95,"(-605.869, 12179.324]",0.8184085683958426
15638.0,6,2265.2,90.60799999999999,2010-04-08 14:37:00,2010-11-26 11:52:00,United Kingdom,378,"(-605.869, 12179.324]",0.8185362325568837
16042.0,8,2265.12,17.424,2010-09-12 12:00:00,2011-11-17 17:50:00,United Kingdom,21,"(-605.869, 12179.324]",0.8186638922092133
15734.0,4,2263.3,52.63488372093024,2010-06-10 14:25:00,2011-08-17 10:50:00,United Kingdom,114,"(-605.869, 12179.324]",0.8187914492883605
16823.0,7,2260.09,12.914800000000001,2009-12-02 09:57:00,2011-04-26 15:00:00,United Kingdom,226,"(-605.869, 12179.324]",0.8189188254554659
13814.0,3,2257.32,28.573670886075952,2010-06-30 14:12:00,2011-09-08 13:48:00,Germany,91,"(-605.869, 12179.324]",0.8190460455084418
17180.0,11,2256.98,5.5318137254901965,2010-01-21 17:43:00,2011-10-14 15:46:00,United Kingdom,55,"(-605.869, 12179.324]",0.8191732463993947
14432.0,6,2255.51,5.904476439790576,2011-09-11 14:09:00,2011-11-30 08:04:00,United Kingdom,9,"(-605.869, 12179.324]",0.819300364442777
16350.0,9,2253.89,18.47450819672131,2010-10-07 16:33:00,2011-11-18 15:53:00,United Kingdom,20,"(-605.869, 12179.324]",0.819427391184755
13662.0,11,2250.11,16.424160583941607,2010-02-19 13:21:00,2011-09-15 12:04:00,United Kingdom,85,"(-605.869, 12179.324]",0.8195542048901232
17414.0,6,2249.52,107.12,2009-12-03 16:49:00,2011-10-27 12:13:00,United Kingdom,43,"(-605.869, 12179.324]",0.8196809853437454
15865.0,5,2248.92,17.708031496062993,2010-01-05 13:58:00,2011-10-30 12:43:00,United Kingdom,40,"(-605.869, 12179.324]",0.8198077319820327
14644.0,7,2247.72,36.25354838709677,2009-12-03 16:24:00,2011-10-03 08:30:00,United Kingdom,67,"(-605.869, 12179.324]",0.8199344109896501
18215.0,5,2247.4900000000002,24.972111111111115,2010-03-26 13:03:00,2011-09-11 16:05:00,United Kingdom,88,"(-605.869, 12179.324]",0.8200610770347226
16177.0,8,2247.31,19.044999999999998,2010-03-02 14:03:00,2011-10-20 12:57:00,United Kingdom,49,"(-605.869, 12179.324]",0.8201877329351946
12868.0,8,2247.06,15.39082191780822,2010-11-12 10:05:00,2011-06-07 10:42:00,United Kingdom,185,"(-605.869, 12179.324]",0.8203143747459437
16174.0,7,2246.75,34.565384615384616,2010-04-15 15:12:00,2011-08-05 13:26:00,United Kingdom,125,"(-605.869, 12179.324]",0.8204409990854364
13627.0,7,2245.9,17.410077519379847,2010-03-09 14:03:00,2011-10-11 14:20:00,United Kingdom,58,"(-605.869, 12179.324]",0.8205675755198714
13407.0,3,2244.7,26.408235294117645,2010-02-16 11:13:00,2010-05-10 12:41:00,United Kingdom,578,"(-605.869, 12179.324]",0.8206940843236364
17075.0,10,2241.73,11.20865,2009-12-14 11:24:00,2011-11-22 11:58:00,United Kingdom,17,"(-605.869, 12179.324]",0.8208204257414938
15629.0,4,2240.9,29.102597402597404,2010-06-25 11:39:00,2010-09-15 13:46:00,United Kingdom,449,"(-605.869, 12179.324]",0.8209467203814713
16551.0,7,2237.12,25.421818181818182,2009-12-13 16:12:00,2011-09-05 09:38:00,United Kingdom,95,"(-605.869, 12179.324]",0.8210728019848388
16108.0,4,2235.92,16.56237037037037,2010-03-18 14:14:00,2011-09-16 11:48:00,United Kingdom,84,"(-605.869, 12179.324]",0.8211988159575364
16221.0,9,2235.51,8.532480916030535,2010-08-10 13:32:00,2011-11-03 11:43:00,United Kingdom,36,"(-605.869, 12179.324]",0.8213248068230886
16076.0,10,2234.73,17.323488372093024,2011-05-15 12:31:00,2011-12-06 14:59:00,United Kingdom,2,"(-605.869, 12179.324]",0.8214507537287055
14177.0,13,2229.34,10.615904761904762,2010-02-26 11:59:00,2011-09-14 15:11:00,United Kingdom,85,"(-605.869, 12179.324]",0.821576396859897
17460.0,16,2228.27,16.030719424460433,2010-01-22 13:25:00,2011-09-06 15:04:00,United Kingdom,93,"(-605.869, 12179.324]",0.8217019796870746
14472.0,9,2228.22,6.691351351351351,2010-01-19 13:09:00,2011-08-28 11:01:00,United Kingdom,103,"(-605.869, 12179.324]",0.8218275596963078
13320.0,6,2228.1,14.854,2010-08-18 10:29:00,2011-09-22 18:07:00,United Kingdom,77,"(-605.869, 12179.324]",0.8219531329424739
12783.0,6,2225.91,26.49892857142857,2011-09-25 15:35:00,2011-12-07 15:56:00,Portugal,1,"(-605.869, 12179.324]",0.8220785827626675
13365.0,2,2225.37,17.385703125,2011-05-06 12:00:00,2011-11-06 12:36:00,United Kingdom,33,"(-605.869, 12179.324]",0.8222040021490599
14467.0,12,2220.9900000000002,7.211006493506495,2009-12-02 12:44:00,2011-11-22 12:48:00,United Kingdom,17,"(-605.869, 12179.324]",0.8223291746835074
15550.0,12,2218.8,9.245000000000001,2009-12-03 15:15:00,2011-12-05 15:38:00,United Kingdom,3,"(-605.869, 12179.324]",0.8224542237919825
14321.0,7,2218.06,12.391396648044692,2010-08-23 12:56:00,2011-11-29 09:47:00,United Kingdom,10,"(-605.869, 12179.324]",0.822579231194878
18177.0,9,2216.87,22.168699999999998,2009-12-15 18:57:00,2011-11-08 14:44:00,United Kingdom,30,"(-605.869, 12179.324]",0.8227041715306924
17648.0,5,2216.37,17.73096,2010-11-19 16:41:00,2011-10-10 09:41:00,United Kingdom,60,"(-605.869, 12179.324]",0.8228290836870611
13478.0,5,2215.78,17.72624,2010-01-31 15:51:00,2010-08-27 13:23:00,United Kingdom,468,"(-605.869, 12179.324]",0.8229539625916837
14708.0,5,2212.28,41.741132075471704,2010-09-10 10:26:00,2011-12-07 08:21:00,United Kingdom,2,"(-605.869, 12179.324]",0.8230786442401862
15476.0,4,2209.98,27.974430379746835,2010-09-23 14:00:00,2010-11-24 15:17:00,United Kingdom,379,"(-605.869, 12179.324]",0.8232031962632382
14834.0,7,2206.16,25.35816091954023,2010-10-28 17:37:00,2011-11-22 10:30:00,United Kingdom,17,"(-605.869, 12179.324]",0.8233275329953247
13410.0,9,2201.96,44.0392,2009-12-08 13:43:00,2011-11-15 15:33:00,United Kingdom,23,"(-605.869, 12179.324]",0.8234516330200669
14597.0,6,2201.54,21.374174757281555,2010-09-28 13:17:00,2011-11-28 13:13:00,United Kingdom,10,"(-605.869, 12179.324]",0.8235757093740745
14006.0,7,2196.67,28.528181818181817,2010-02-25 09:45:00,2011-08-16 09:39:00,United Kingdom,115,"(-605.869, 12179.324]",0.8236995112602806
16317.0,5,2192.51,18.73940170940171,2010-05-04 10:17:00,2011-08-12 12:46:00,United Kingdom,119,"(-605.869, 12179.324]",0.823823078693498
15934.0,2,2190.66,75.53999999999999,2010-10-06 12:08:00,2010-10-18 10:13:00,United Kingdom,417,"(-605.869, 12179.324]",0.8239465418627661
14212.0,2,2190.14,104.29238095238095,2010-09-20 11:48:00,2011-09-11 12:45:00,United Kingdom,89,"(-605.869, 12179.324]",0.8240699757254106
17822.0,5,2188.5,12.434659090909092,2010-05-28 12:15:00,2010-10-15 13:47:00,United Kingdom,419,"(-605.869, 12179.324]",0.8241933171594731
15864.0,7,2180.76,94.81565217391305,2010-11-23 15:02:00,2011-11-17 13:32:00,United Kingdom,21,"(-605.869, 12179.324]",0.8243162223757152
12856.0,6,2179.93,6.942452229299363,2011-10-07 12:38:00,2011-12-02 10:52:00,United Kingdom,7,"(-605.869, 12179.324]",0.8244390808140775
13610.0,14,2175.88,5.23048076923077,2010-01-05 14:12:00,2011-11-27 15:38:00,United Kingdom,11,"(-605.869, 12179.324]",0.8245617109989292
15649.0,4,2170.35,180.86249999999998,2010-11-17 16:22:00,2011-01-07 13:34:00,United Kingdom,335,"(-605.869, 12179.324]",0.8246840295191107
12501.0,1,2169.39,14.559664429530201,2011-01-07 12:28:00,2011-01-07 12:28:00,Germany,336,"(-605.869, 12179.324]",0.8248062939347565
13888.0,7,2169.05,11.788315217391306,2010-05-13 11:57:00,2011-08-12 10:13:00,United Kingdom,119,"(-605.869, 12179.324]",0.8249285391883792
14595.0,8,2164.45,15.915073529411764,2010-01-20 13:59:00,2011-11-20 12:12:00,United Kingdom,19,"(-605.869, 12179.324]",0.8250505251911009
15944.0,4,2164.24,56.95368421052631,2009-12-13 12:57:00,2011-03-08 10:33:00,United Kingdom,276,"(-605.869, 12179.324]",0.8251724993584554
13755.0,9,2161.35,6.319736842105263,2011-10-07 15:45:00,2011-12-06 12:26:00,United Kingdom,3,"(-605.869, 12179.324]",0.8252943106486134
14407.0,6,2157.73,29.557945205479452,2011-03-08 11:59:00,2011-08-24 14:02:00,United Kingdom,106,"(-605.869, 12179.324]",0.8254159179195842
16379.0,4,2157.4,19.975925925925928,2011-09-22 09:33:00,2011-12-05 15:38:00,United Kingdom,3,"(-605.869, 12179.324]",0.8255375065921208
13643.0,10,2156.77,21.144803921568627,2009-12-08 12:48:00,2011-11-08 15:37:00,United Kingdom,30,"(-605.869, 12179.324]",0.8256590597585557
13224.0,2,2155.95,19.9625,2011-07-11 14:10:00,2011-10-10 14:55:00,United Kingdom,59,"(-605.869, 12179.324]",0.8257805667106995
18009.0,8,2155.83,11.910662983425414,2010-02-25 11:49:00,2011-04-18 13:36:00,United Kingdom,234,"(-605.869, 12179.324]",0.8259020668997765
16966.0,7,2154.97,76.96321428571427,2011-04-13 14:17:00,2011-12-01 13:40:00,United Kingdom,7,"(-605.869, 12179.324]",0.8260235186202068
18116.0,13,2154.3,3.7531358885017423,2010-10-24 15:29:00,2011-10-03 11:00:00,United Kingdom,67,"(-605.869, 12179.324]",0.8261449325801797
16600.0,13,2153.41,15.058811188811188,2009-12-18 12:59:00,2011-12-05 16:00:00,United Kingdom,3,"(-605.869, 12179.324]",0.8262662963807392
16275.0,3,2151.11,19.37936936936937,2010-03-08 14:41:00,2011-05-27 12:41:00,United Kingdom,196,"(-605.869, 12179.324]",0.8263875305558482
18239.0,6,2150.36,17.20288,2010-10-13 10:11:00,2011-05-05 12:38:00,United Kingdom,218,"(-605.869, 12179.324]",0.8265087224617885
14216.0,5,2150.04,27.9225974025974,2010-10-21 15:07:00,2011-12-06 14:56:00,United Kingdom,2,"(-605.869, 12179.324]",0.8266298963328836
16716.0,3,2149.6800000000003,268.71000000000004,2010-03-19 11:05:00,2011-03-18 10:03:00,United Kingdom,266,"(-605.869, 12179.324]",0.8267510499147778
17272.0,4,2148.63,18.847631578947368,2011-03-22 12:05:00,2011-10-28 16:37:00,United Kingdom,41,"(-605.869, 12179.324]",0.8268721443198359
16004.0,5,2146.39,23.848777777777777,2010-01-25 13:56:00,2010-08-22 11:48:00,United Kingdom,474,"(-605.869, 12179.324]",0.826993112480977
13152.0,7,2146.38,15.899111111111113,2010-01-14 10:01:00,2010-10-18 13:44:00,United Kingdom,416,"(-605.869, 12179.324]",0.8271140800785293
16134.0,5,2145.34,18.49431034482759,2010-06-17 09:48:00,2011-11-18 10:05:00,United Kingdom,21,"(-605.869, 12179.324]",0.8272349890628342
12576.0,8,2142.72,15.08957746478873,2010-07-01 13:46:00,2011-11-04 10:11:00,Poland,35,"(-605.869, 12179.324]",0.8273557503868435
13092.0,12,2140.28,20.38361904761905,2010-02-10 08:44:00,2011-09-30 11:18:00,United Kingdom,70,"(-605.869, 12179.324]",0.8274763741951575
14499.0,7,2138.9700000000003,6.7052351097178695,2010-08-27 11:57:00,2011-11-13 13:01:00,United Kingdom,25,"(-605.869, 12179.324]",0.8275969241733236
12687.0,2,2138.91,16.97547619047619,2010-08-16 12:10:00,2010-08-16 12:12:00,Sweden,480,"(-605.869, 12179.324]",0.8277174707699563
17029.0,7,2137.3,73.7,2010-02-14 10:19:00,2011-08-21 11:06:00,United Kingdom,110,"(-605.869, 12179.324]",0.8278379266287736
17305.0,1,2135.46,237.27333333333334,2010-03-01 12:47:00,2010-03-01 12:47:00,United Kingdom,648,"(-605.869, 12179.324]",0.8279582787872306
12560.0,3,2134.0099999999998,20.32390476190476,2011-07-19 15:55:00,2011-12-04 13:54:00,Germany,4,"(-605.869, 12179.324]",0.8280785492252949
16493.0,7,2132.09,19.20801801801802,2010-03-26 13:05:00,2011-09-21 11:10:00,United Kingdom,79,"(-605.869, 12179.324]",0.8281987114542874
13517.0,3,2128.42,15.09517730496454,2011-06-13 08:44:00,2011-10-11 11:43:00,United Kingdom,59,"(-605.869, 12179.324]",0.8283186668461482
14360.0,4,2128.23,18.035847457627117,2011-09-06 11:58:00,2011-11-08 09:12:00,United Kingdom,31,"(-605.869, 12179.324]",0.8284386115298195
14634.0,4,2124.46,19.49045871559633,2010-06-16 09:48:00,2010-09-28 10:40:00,United Kingdom,437,"(-605.869, 12179.324]",0.8285583437404699
16807.0,6,2123.88,14.956901408450705,2010-03-26 14:38:00,2011-07-20 12:00:00,United Kingdom,142,"(-605.869, 12179.324]",0.8286780432629632
16996.0,9,2123.61,28.3148,2010-10-18 12:24:00,2011-11-09 16:43:00,United Kingdom,29,"(-605.869, 12179.324]",0.8287977275685557
14396.0,7,2121.93,7.291855670103092,2009-12-02 14:21:00,2011-10-05 16:09:00,United Kingdom,64,"(-605.869, 12179.324]",0.8289173171912106
15456.0,10,2119.27,9.214217391304349,2009-12-08 12:54:00,2011-03-01 13:51:00,United Kingdom,282,"(-605.869, 12179.324]",0.829036756899214
14691.0,5,2114.33,29.779295774647885,2011-05-11 09:55:00,2011-11-09 12:30:00,United Kingdom,30,"(-605.869, 12179.324]",0.8291559181942935
14399.0,8,2113.16,10.94901554404145,2010-02-03 13:09:00,2010-11-10 13:23:00,United Kingdom,393,"(-605.869, 12179.324]",0.8292750135494698
14469.0,4,2112.21,14.368775510204081,2010-01-29 11:12:00,2010-10-19 14:30:00,United Kingdom,415,"(-605.869, 12179.324]",0.8293940553636993
16201.0,5,2112.12,17.03322580645161,2010-10-20 12:00:00,2011-12-06 16:02:00,United Kingdom,2,"(-605.869, 12179.324]",0.8295130921056283
16054.0,4,2111.88,17.31049180327869,2010-04-01 18:37:00,2011-07-17 13:08:00,United Kingdom,144,"(-605.869, 12179.324]",0.8296321153214236
16934.0,6,2110.9900000000002,14.762167832167833,2010-03-28 12:43:00,2011-10-16 12:40:00,United Kingdom,54,"(-605.869, 12179.324]",0.8297510883778053
12997.0,8,2110.91,19.728130841121494,2010-04-06 11:06:00,2011-11-17 15:47:00,United Kingdom,21,"(-605.869, 12179.324]",0.8298700569254758
13265.0,5,2107.66,23.1610989010989,2011-03-11 09:54:00,2011-10-17 15:02:00,United Kingdom,52,"(-605.869, 12179.324]",0.8299888423067489
15252.0,5,2103.41,17.82550847457627,2010-04-07 10:24:00,2011-11-03 13:30:00,United Kingdom,35,"(-605.869, 12179.324]",0.830107388162733
14276.0,7,2102.68,17.377520661157025,2010-02-17 13:10:00,2011-09-02 09:45:00,United Kingdom,98,"(-605.869, 12179.324]",0.8302258928767263
15815.0,5,2100.6,42.86938775510204,2011-03-25 08:43:00,2011-10-07 12:42:00,United Kingdom,63,"(-605.869, 12179.324]",0.8303442803642254
12975.0,6,2100.09,18.750803571428573,2009-12-06 10:38:00,2010-09-29 09:46:00,United Kingdom,436,"(-605.869, 12179.324]",0.8304626391086897
16510.0,6,2100.0,16.03053435114504,2010-01-17 12:30:00,2010-12-02 13:39:00,United Kingdom,371,"(-605.869, 12179.324]",0.8305809927808537
17159.0,5,2099.59,16.15069230769231,2010-03-04 14:53:00,2011-11-18 10:52:00,United Kingdom,21,"(-605.869, 12179.324]",0.8306993233458724
12610.0,5,2099.54,19.80698113207547,2011-08-05 13:52:00,2011-11-17 09:34:00,Italy,22,"(-605.869, 12179.324]",0.8308176510929463
17742.0,11,2098.48,24.688,2009-12-01 13:16:00,2011-08-18 15:28:00,United Kingdom,112,"(-605.869, 12179.324]",0.8309359190995953
13753.0,4,2094.57,26.182125000000003,2009-12-03 10:20:00,2011-02-25 12:48:00,United Kingdom,287,"(-605.869, 12179.324]",0.8310539667429786
13591.0,7,2093.94,20.732079207920794,2009-12-14 15:44:00,2011-10-06 12:26:00,United Kingdom,64,"(-605.869, 12179.324]",0.8311719788802601
17585.0,7,2093.3,5.2727959697733,2010-08-18 16:39:00,2011-08-22 13:30:00,United Kingdom,108,"(-605.869, 12179.324]",0.8312899549478512
14723.0,11,2093.06,4.3514760914760915,2009-12-04 11:22:00,2011-11-29 15:23:00,United Kingdom,9,"(-605.869, 12179.324]",0.8314079174893082
14896.0,8,2092.42,7.290662020905923,2009-12-06 12:42:00,2011-05-19 10:20:00,United Kingdom,204,"(-605.869, 12179.324]",0.8315258439610748
16794.0,15,2090.91,4.036505791505792,2010-03-25 15:17:00,2011-12-08 17:54:00,United Kingdom,0,"(-605.869, 12179.324]",0.831643685330915
16726.0,7,2088.41,7.734851851851851,2010-10-24 16:09:00,2011-11-13 14:53:00,United Kingdom,25,"(-605.869, 12179.324]",0.8317613858035265
15151.0,2,2085.61,36.58964912280702,2010-07-18 12:19:00,2010-10-12 16:37:00,United Kingdom,422,"(-605.869, 12179.324]",0.8318789284712419
15272.0,6,2085.48,6.793094462540717,2010-02-14 13:39:00,2011-10-13 12:59:00,United Kingdom,56,"(-605.869, 12179.324]",0.8319964638123013
17705.0,11,2083.9,17.365833333333335,2010-05-12 09:47:00,2011-12-06 13:45:00,United Kingdom,2,"(-605.869, 12179.324]",0.8321139101063122
17289.0,9,2079.39,7.453010752688171,2010-03-08 12:52:00,2011-11-08 12:01:00,United Kingdom,31,"(-605.869, 12179.324]",0.8322311022217224
18026.0,2,2074.07,122.00411764705883,2010-07-22 16:21:00,2010-07-27 10:37:00,United Kingdom,500,"(-605.869, 12179.324]",0.8323479945078297
17048.0,7,2071.68,20.51168316831683,2010-01-18 13:55:00,2011-08-14 11:49:00,United Kingdom,117,"(-605.869, 12179.324]",0.8324647520961863
17126.0,9,2070.44,4.358821052631579,2010-08-31 13:41:00,2011-07-10 13:52:00,United Kingdom,151,"(-605.869, 12179.324]",0.8325814397995175
16290.0,4,2069.3,15.796183206106871,2010-05-23 11:46:00,2010-09-01 11:52:00,United Kingdom,464,"(-605.869, 12179.324]",0.8326980632537123
15164.0,9,2068.92,5.731080332409973,2010-01-18 13:34:00,2011-10-02 12:05:00,United Kingdom,68,"(-605.869, 12179.324]",0.8328146652915285
14988.0,7,2066.6,8.46967213114754,2010-04-16 13:34:00,2011-05-12 12:05:00,United Kingdom,211,"(-605.869, 12179.324]",0.8329311365767162
12586.0,4,2062.67,21.943297872340427,2009-12-16 13:15:00,2011-11-22 16:24:00,Italy,16,"(-605.869, 12179.324]",0.8330473863714604
13476.0,5,2061.47,19.447830188679244,2010-03-05 09:39:00,2011-06-14 12:00:00,United Kingdom,178,"(-605.869, 12179.324]",0.8331635685355347
18258.0,6,2059.67,41.193400000000004,2010-05-16 11:35:00,2010-09-01 14:20:00,United Kingdom,463,"(-605.869, 12179.324]",0.8332796492536043
14623.0,10,2059.58,7.053356164383562,2010-04-16 17:12:00,2011-11-07 13:56:00,United Kingdom,31,"(-605.869, 12179.324]",0.8333957248993737
17633.0,7,2057.39,20.37019801980198,2010-11-15 14:55:00,2011-11-08 13:25:00,United Kingdom,30,"(-605.869, 12179.324]",0.8335116771191708
12518.0,5,2056.89,16.58782258064516,2011-08-21 13:18:00,2011-12-09 10:13:00,Germany,0,"(-605.869, 12179.324]",0.8336276011595221
16891.0,11,2056.82,3.9860852713178296,2009-12-04 12:37:00,2011-12-08 11:15:00,United Kingdom,1,"(-605.869, 12179.324]",0.8337435212547509
15253.0,8,2055.09,17.716293103448276,2010-05-02 11:17:00,2011-11-23 16:22:00,United Kingdom,15,"(-605.869, 12179.324]",0.8338593438490974
14188.0,6,2054.36,31.605538461538462,2011-02-02 13:46:00,2011-11-09 12:45:00,United Kingdom,30,"(-605.869, 12179.324]",0.8339751253014532
16235.0,9,2053.71,17.858347826086955,2010-08-26 12:10:00,2011-10-30 10:56:00,United Kingdom,40,"(-605.869, 12179.324]",0.8340908701205295
16176.0,4,2052.69,28.509583333333335,2010-03-29 14:52:00,2010-10-14 13:54:00,United Kingdom,420,"(-605.869, 12179.324]",0.8342065574535363
17086.0,6,2050.08,21.355,2011-10-07 11:22:00,2011-12-02 13:54:00,United Kingdom,6,"(-605.869, 12179.324]",0.8343220976898365
13874.0,7,2049.15,29.697826086956525,2010-02-04 18:39:00,2010-12-16 18:20:00,United Kingdom,357,"(-605.869, 12179.324]",0.8344375855123675
13984.0,12,2048.6,22.02795698924731,2009-12-07 11:51:00,2011-11-13 12:38:00,United Kingdom,26,"(-605.869, 12179.324]",0.8345530423375082
16027.0,15,2048.36,58.524571428571434,2010-01-08 13:21:00,2011-09-09 10:47:00,United Kingdom,91,"(-605.869, 12179.324]",0.8346684856365147
14232.0,5,2048.07,17.80930434782609,2011-03-20 12:44:00,2011-10-28 11:09:00,United Kingdom,42,"(-605.869, 12179.324]",0.8347839125914429
17666.0,5,2047.8,46.54090909090909,2010-06-30 12:03:00,2011-12-06 09:06:00,United Kingdom,3,"(-605.869, 12179.324]",0.8348993243294704
13663.0,5,2047.51,20.681919191919192,2010-03-03 10:11:00,2011-06-13 15:44:00,United Kingdom,178,"(-605.869, 12179.324]",0.8350147197234193
14000.0,5,2046.34,41.76204081632653,2009-12-02 09:50:00,2011-05-12 16:50:00,United Kingdom,210,"(-605.869, 12179.324]",0.8351300491774653
15473.0,8,2046.0,146.14285714285714,2010-09-21 09:14:00,2011-11-25 15:15:00,United Kingdom,13,"(-605.869, 12179.324]",0.835245359469488
16960.0,8,2043.43,4.347723404255319,2010-03-02 13:36:00,2011-11-01 11:35:00,United Kingdom,38,"(-605.869, 12179.324]",0.8353605249191595
12585.0,2,2040.1,23.44942528735632,2010-12-23 12:58:00,2011-04-19 13:39:00,Germany,233,"(-605.869, 12179.324]",0.8354755026937223
15506.0,6,2040.03,7.338237410071942,2010-08-19 12:38:00,2011-11-17 12:11:00,United Kingdom,22,"(-605.869, 12179.324]",0.8355904765231628
16214.0,4,2038.25,20.7984693877551,2010-09-30 13:57:00,2011-06-22 11:30:00,United Kingdom,170,"(-605.869, 12179.324]",0.8357053500337763
16331.0,6,2037.7,59.932352941176475,2010-03-07 10:55:00,2010-10-03 13:47:00,United Kingdom,431,"(-605.869, 12179.324]",0.8358201925469995
14225.0,4,2037.02,23.414022988505746,2010-01-12 15:02:00,2010-10-01 10:32:00,United Kingdom,434,"(-605.869, 12179.324]",0.8359349967361764
13705.0,7,2035.33,24.23011904761905,2010-03-25 17:19:00,2011-12-02 12:32:00,United Kingdom,7,"(-605.869, 12179.324]",0.8360497056788269
14651.0,9,2034.1200000000001,7.062916666666667,2010-03-18 11:39:00,2011-10-03 15:52:00,United Kingdom,66,"(-605.869, 12179.324]",0.8361643464272185
17846.0,1,2033.1,2033.1,2011-09-15 15:20:00,2011-09-15 15:20:00,United Kingdom,84,"(-605.869, 12179.324]",0.8362789296895408
13630.0,7,2031.78,28.61661971830986,2011-02-27 12:49:00,2011-12-04 15:16:00,United Kingdom,4,"(-605.869, 12179.324]",0.8363934385581262
17337.0,4,2027.8700000000001,3.7345672191528547,2011-02-02 17:06:00,2011-07-11 14:55:00,United Kingdom,150,"(-605.869, 12179.324]",0.8365077270634459
15384.0,4,2027.79,17.184661016949153,2010-04-26 12:38:00,2011-06-23 10:57:00,United Kingdom,169,"(-605.869, 12179.324]",0.8366220110600542
12873.0,3,2027.3,57.92285714285714,2010-01-27 09:50:00,2011-03-02 14:58:00,United Kingdom,281,"(-605.869, 12179.324]",0.8367362674408059
13989.0,5,2026.06,23.558837209302325,2010-05-25 12:13:00,2011-10-05 09:47:00,United Kingdom,65,"(-605.869, 12179.324]",0.836850453936532
14631.0,6,2025.69,22.26032967032967,2010-08-09 14:45:00,2011-10-20 11:17:00,United Kingdom,50,"(-605.869, 12179.324]",0.8369646195794682
15478.0,3,2024.98,28.520845070422535,2010-05-13 18:49:00,2011-10-30 14:19:00,United Kingdom,39,"(-605.869, 12179.324]",0.8370787452075915
17227.0,12,2022.03,16.17624,2010-01-15 15:05:00,2011-11-21 10:51:00,United Kingdom,18,"(-605.869, 12179.324]",0.8371927045769848
12418.0,4,2021.2,19.815686274509805,2010-03-19 14:47:00,2011-08-19 11:08:00,Switzerland,112,"(-605.869, 12179.324]",0.8373066171684981
13696.0,3,2020.4,84.18333333333334,2010-02-11 14:17:00,2010-10-14 09:44:00,United Kingdom,421,"(-605.869, 12179.324]",0.8374204846728983
12348.0,5,2019.3999999999999,39.59607843137255,2010-09-27 14:59:00,2011-09-25 13:13:00,Finland,74,"(-605.869, 12179.324]",0.837534295818407
16197.0,9,2016.71,21.68505376344086,2009-12-16 11:44:00,2010-08-27 12:56:00,United Kingdom,468,"(-605.869, 12179.324]",0.8376479553584976
17152.0,4,2016.5,126.03125,2010-10-10 12:40:00,2011-05-29 12:19:00,United Kingdom,194,"(-605.869, 12179.324]",0.8377616030632208
16529.0,4,2012.0,15.5968992248062,2010-06-27 13:29:00,2011-06-02 17:23:00,United Kingdom,189,"(-605.869, 12179.324]",0.8378749971529323
13693.0,9,2011.82,18.97943396226415,2009-12-07 11:29:00,2010-11-30 18:21:00,United Kingdom,373,"(-605.869, 12179.324]",0.8379883810980434
16332.0,11,2010.41,10.102562814070351,2010-04-29 13:41:00,2011-11-11 14:22:00,United Kingdom,27,"(-605.869, 12179.324]",0.8381016855771174
15990.0,7,2010.05,11.166944444444445,2010-02-28 12:30:00,2011-10-26 15:58:00,United Kingdom,43,"(-605.869, 12179.324]",0.8382149697669905
15531.0,2,2007.44,8.804561403508773,2011-11-09 17:47:00,2011-12-01 18:43:00,United Kingdom,7,"(-605.869, 12179.324]",0.8383281068601567
14730.0,8,2005.06,4.0021157684630735,2011-03-08 12:49:00,2011-12-08 14:39:00,United Kingdom,0,"(-605.869, 12179.324]",0.8384411098191612
